,PROJ_NO,BLK_NO,LTH,BTH,HGT,NET_WGT,WKA_CD,DTL_ARNO_CD,MODI_WKA_DESC,WK_NM,IA_NOW_P_STG,NOW_CODE_DESC,IA_NOW_STDT,IA_NOW_FNDT,IM_NOW_FNDT,IA_NOW_SCTN_CD,IA_NOW_WKA_NM,IA_NOW_WK_CENT_DSC,IA_AF_BLK_NO,IA_AF_P_STG,AF_CODE_DESC,IA_AF_STDT,IA_AF_FNDT,IM_AF_STDT,IA_AF_SCTN_CD,IA_AF_WK_CENT,IA_AF_WKA_NM,IA_AF_WK_CENT_DSC,LOGI_UPLOAD_DT,LOGI_CHK_DT,LOGI_CHK_DESC,TRNS_FNDT,EXP_PRE_OUTFIT_STDT,IA_AF_STDT_HIS,TB_NM,IN_OUT_AREA,ACCUM_YN,LEN_PROJ_NO,LEN_BLK_NO,LOG_TIME,NOW_WORK,CHECK_CUR_JOB,CHECK_NEXT_JOB,LOGI_BUFFER_TIME,CHECK_SIZE,CHECK_DAY_NIGHT,CHECK_WORK,CHECK_IN,RANK
1049,SN2601,E23GC,17.600,42.100,11.100,0.000,HNB,05,HNB-05,PE착수,G,PE(PRE-ERECTION),20240220,2024-03-18,20240229,생산2,HN,신한내건조부건조1과,E23GC,OU,올리기(BLOCK LIFT UP),20240319,2024-03-19,20240307,생산2,,,,,,,20240220,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1050
1050,SN2601,E21GC,25.000,45.800,5.000,0.000,HNA,01,HNA-01,PE착수,G,PE(PRE-ERECTION),20240227,2024-03-15,20240229,생산2,HN,신한내건조부건조1과,E21GC,OU,올리기(BLOCK LIFT UP),20240318,2024-03-18,20240304,생산2,,,,,,,20240227,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1051
1051,SN2452,T20GC,31.400,44.300,3.400,0.000,HNA,02,HNA-02,PE착수,G,PE(PRE-ERECTION),20231124,2023-12-19,20231130,생산2,HN,신한내건조부건조1과,B18VC,OG,MAIN 의장,20231206,2024-01-24,,생산2,1H92500,HN,선행의장부신한내의장과,,,,20231126,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,2,-36524,1,0,0,1,1052
1052,SN2452,D19GC,15.700,38.300,4.800,0.000,HNA,01,HNA-01,PE착수,OU,올리기(BLOCK LIFT UP),20240103,2024-01-03,20231208,생산2,,,B18VC,TH,PE 족장해체(PE DESTAGING),20240124,2024-01-24,,생산2,1G43200,HN,족장부족장2과,,,,20231123,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1053
1053,SN2452,18.2*23.7*5.4,10.000,10.000,4.000,,HNA,03,HNA-03,블록거부,,,,,,,,,,,,,,,,,,,,,,20231221,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,13,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1054
1054,SN2374,F33GC,12.700,26.000,6.600,0.000,HNA,03,HNA-03,블록이동,E,탑재(ERECTION),20230724,2023-07-24,20221228,,Z4,ZVEZDA SHIPBUILDING COMPLEX,F33GC,TK,YARD OUT,20230724,2023-07-25,20230411,생산2,,,,,,,20230729,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1055
1055,SN2455,F72GC,13.800,51.000,14.400,0.000,HNA,08,HNA-08,PE착수,G,PE(PRE-ERECTION),20240304,2024-03-20,20240228,생산2,HN,신한내건조부건조1과,F72GC,TH,PE 족장해체(PE DESTAGING),20240321,2024-03-21,20240228,생산2,1G43200,HN,족장부족장2과,,,,20240304,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1056
1056,SN2627,D18GC,12.900,38.200,5.500,0.000,HNA,11,HNA-11,PE착수,G,PE(PRE-ERECTION),20240311,2024-03-28,20240318,생산2,HN,신한내건조부건조1과,B18VC,TH,PE 족장해체(PE DESTAGING),20240507,2024-05-07,,생산2,1G43200,HN,족장부족장2과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1057
1057,SN2612,B11GS,21.700,22.900,8.700,0.000,HNA,04,HNA-04,PE착수,G,PE(PRE-ERECTION),20240311,2024-03-27,20240315,생산2,HN,신한내건조부건조1과,B11GS,B,소지(BLASTING),20240328,2024-03-28,20240320,생산2,1G57100,3P1,선행도장부선행도장1과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1058
1058,SN2612,B11GP,21.700,23.000,8.700,0.000,HNA,04,HNA-04,PE착수,G,PE(PRE-ERECTION),20240311,2024-03-27,20240315,생산2,HN,신한내건조부건조1과,B11GP,TP,도장 족장설치(PNT STAGING),20240328,2024-03-28,20240319,생산2,1H92100,HN,신한내건조부건조1과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1059
1059,SN2615,A31GC,16.700,43.000,12.300,0.000,HNA,03,HNA-03,PE착수,G,PE(PRE-ERECTION),20240311,2024-04-03,20240322,생산2,HN,신한내건조부건조1과,A31GC,OU,올리기(BLOCK LIFT UP),20240404,2024-04-04,20240325,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1060
1060,SN2615,A21GC,16.800,40.800,7.200,0.000,HNA,01,HNA-01,PE착수,G,PE(PRE-ERECTION),20240304,2024-03-28,20240315,생산2,HN,신한내건조부건조1과,E11VC,OG,MAIN 의장,20240325,2024-05-14,,생산2,1H92500,HN,선행의장부신한내의장과,,,,20240304,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,2,-36524,1,0,0,1,1061
1061,SN2614,E64GC,27.800,14.500,6.900,0.000,HNA,01,HNA-01,PE착수,G,PE(PRE-ERECTION),20240221,2024-03-15,20240229,생산2,HN,신한내건조부건조1과,E51UC,OG,MAIN 의장,20240306,2024-03-28,,생산2,1H92500,HN,선행의장부신한내의장과,,,,20240221,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,2,-36524,1,0,0,1,1062
1062,SN2612,T130P,13.400,16.400,2.900,44.000,HB,02,HB-02,부수이동,P,도장(Paint),20240306,2024-03-18,20240312,생산1,H,선행도장부선행도장2과,T130P,OU,올리기(BLOCK LIFT UP),20240319,2024-03-19,20240315,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1063
1063,SN2614,F30SC,15.000,4.700,10.300,0.000,HB,11,HB-11,부수이동,P,도장(Paint),20240226,2024-03-05,20240229,생산1,H,선행도장부선행도장2과,F30SC,TQ,도장 족장해체(PNT DESTAGING),20240306,2024-03-06,20240304,생산1,1J97200,H,전략생산팀(지원)족장과(삭제예정),,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1064
1064,SN2590,S09GP,24.800,14.000,3.100,0.000,HB,10,HB-10,부수이동,P,도장(Paint),20240227,2024-03-13,20240312,생산1,H,선행도장부선행도장2과,S09GP,TQ,도장 족장해체(PNT DESTAGING),20240313,2024-03-13,20240313,생산2,1G43200,3K,족장부족장2과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1065
1065,SN2591,E370P,12.000,12.000,4.000,6.000,HB,11,HB-11,부수이동,P,도장(Paint),20240304,2024-03-07,20240311,생산1,H,선행도장부선행도장2과,E370P,OT,계장 TUBING,20240308,2024-03-08,20240312,생산1,,,,,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1066
1066,SN2455,E710P,12.400,21.700,6.600,84.000,HB,09,HB-09,부수이동,P,도장(Paint),20240307,2024-03-19,20240315,생산1,H,선행도장부선행도장2과,E710P,TQ,도장 족장해체(PNT DESTAGING),20240320,2024-03-20,20240318,생산2,1G43200,3K,족장부족장2과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1067
1067,SN2456,E140C,16.700,9.000,7.500,0.000,HB,06,HB-06,부수이동,P,도장(Paint),20240307,2024-03-15,20240314,생산1,H,선행도장부선행도장2과,E140C,TK,YARD OUT,20240318,2024-03-19,20240315,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1068
1068,SN2608,E110P,17.400,16.600,7.800,27.000,HB,05,HB-05,부수이동,P,도장(Paint),20240304,2024-03-15,20240312,생산1,H,선행도장부선행도장2과,E110P,TK,YARD OUT,20240318,2024-03-19,20240314,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1069
1069,SN2611,F420P,17.700,15.500,8.200,42.000,HB,07,HB-07,부수이동,P,도장(Paint),20240307,2024-03-15,20240312,생산1,H,선행도장부선행도장2과,F420P,TQ,도장 족장해체(PNT DESTAGING),20240318,2024-03-18,20240313,생산2,1G43200,3K,족장부족장2과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1070
1070,SN2601,B11GP,20.700,23.000,8.700,0.000,HB,03,HB-03,부수이동,P,도장(Paint),20240304,2024-03-15,20240304,생산1,H,선행도장부선행도장2과,B11GP,OU,올리기(BLOCK LIFT UP),20240318,2024-03-18,20240306,생산2,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1071
1071,SN2598,F210P,14.900,12.100,4.300,11.000,HB,08,HB-08,부수이동,P,도장(Paint),20240307,2024-03-18,20240315,생산1,H,선행도장부선행도장2과,F210P,TQ,도장 족장해체(PNT DESTAGING),20240319,2024-03-19,20240318,생산2,1G43200,3K,족장부족장2과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1072
1072,SN2598,S13GP,31.400,21.700,7.700,0.000,HB,01,HB-01,부수이동,P,도장(Paint),20240306,2024-03-20,20240312,생산1,H,선행도장부선행도장2과,S13GP,TQ,도장 족장해체(PNT DESTAGING),20240321,2024-03-21,20240313,생산2,1G43200,3K,족장부족장2과,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1073
1073,SN2603,D380P,15.500,13.000,4.200,25.000,HA,06,HA-06,부수이동,P,도장(Paint),20240229,2024-03-14,20240311,생산1,H,선행도장부선행도장2과,D380P,TQ,도장 족장해체(PNT DESTAGING),20240315,2024-03-15,20240312,생산1,1G43200,H,족장부족장2과,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1074
1074,SN2603,D390P,15.000,13.000,4.200,24.000,HA,07,HA-07,부수이동,P,도장(Paint),20240229,2024-03-14,20240311,생산1,H,선행도장부선행도장2과,D390P,TQ,도장 족장해체(PNT DESTAGING),20240315,2024-03-15,20240312,생산1,1G43200,H,족장부족장2과,,,,20240306,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1075
1075,SN2611,F210P,14.100,10.600,5.100,8.000,HA,11,HA-11,부수이동,P,도장(Paint),20240228,2024-03-08,20240308,생산1,H,선행도장부선행도장2과,F210P,TQ,도장 족장해체(PNT DESTAGING),20240311,2024-03-11,20240311,생산2,1G43200,3K,족장부족장2과,,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1076
1076,SN2611,F310P,14.100,11.500,8.200,9.000,HA,08,HA-08,부수이동,P,도장(Paint),20240304,2024-03-14,20240314,생산1,H,선행도장부선행도장2과,F310P,TQ,도장 족장해체(PNT DESTAGING),20240315,2024-03-15,20240315,생산2,1G43200,3K,족장부족장2과,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1077
1077,SN2456,E370P,16.000,11.200,5.200,27.000,HA,04,HA-04,부수이동,P,도장(Paint),20240306,2024-03-18,20240312,생산1,H,선행도장부선행도장2과,E370P,TQ,도장 족장해체(PNT DESTAGING),20240319,2024-03-19,20240313,생산1,1J97200,H,전략생산팀(지원)족장과(삭제예정),,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1078
1078,SN2614,S710P,10.600,5.400,2.700,10.000,HA,11,HA-11,부수이동,P,도장(Paint),20240228,2024-03-04,20240229,생산1,H,선행도장부선행도장2과,S710P,TQ,도장 족장해체(PNT DESTAGING),20240305,2024-03-05,20240304,생산1,1J97200,H,전략생산팀(지원)족장과(삭제예정),,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1079
1079,SN2614,F620P,12.400,20.000,4.900,34.000,HA,09,HA-09,부수이동,P,도장(Paint),20240304,2024-03-14,20240307,생산1,H,선행도장부선행도장2과,F620P,TQ,도장 족장해체(PNT DESTAGING),20240315,2024-03-15,20240308,생산2,1G43200,3K,족장부족장2과,,,,20240307,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,적치장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1080
1080,SN2454,S430S,18.300,18.800,8.000,35.000,GC03,01,GC03-01,부수이동,OU,올리기(BLOCK LIFT UP),20240312,2024-03-12,20240202,생산2,3K,선행도장부선행도장1과,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1081
1081,9999,9999 정반,18.000,18.000,12.000,,GC02,01,GC02-01,부수이동,,,,,,,,,,,,,,,,,,,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,7,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1082
1082,SN2616,H160S,13.200,8.200,3.000,14.000,GA,09,GA-09,부수이동,OP,내업의장,20240312,2024-03-15,20240307,생산1,UA,전략생산팀(의장그룹)의장3과,H160S,R,TURN OVER,20240318,2024-03-18,20240318,생산1,,,,,,,20240228,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,2,0,-36524,1,0,0,1,1083
1083,SN2607,E130P,13.200,8.700,7.800,,GA,09,GA-09,부수이동,O,선행의장(OUTFITTING),20240215,2024-02-29,20240223,생산2,TDS,(주)동서중공업,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,2,0,-36524,1,0,0,1,1084
1084,SN2607,F312P,16.200,8.200,4.000,32.000,GA,04,GA-04,부수이동,M,중조(MID ASSEMBLY),20240220,2024-03-07,20240312,생산1,M,[가상]전략생산팀(가공그룹)조립1과,F310P,C,가공(CUTTING),20240221,2024-03-08,,생산1,,A1,,,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1085
1085,SN2611,D720S,7.500,12.300,3.100,25.000,GA,10,GA-10,부수이동,P,도장(Paint),20240222,2024-02-29,20240229,생산1,H,선행도장부선행도장2과,D720S,OT,계장 TUBING,20240304,2024-03-04,20240304,생산2,,,,,,,20240304,20240130,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1086
1086,SN2591,F11DC,3.200,7.500,4.000,8.000,GA,02,GA-02,부수이동,MP,선행중조,20240207,2024-02-21,20240222,생산1,HGD,기득산업,F11DC,TI,YARD IN,20240227,2024-02-27,20240227,생산1,SC00400,HGD,기득산업,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1087
1087,SN2603,D720S,7.500,12.300,3.100,32.000,GA,10,GA-10,부수이동,P,도장(Paint),20240222,2024-02-29,20240304,생산1,H,선행도장부선행도장2과,D720S,OT,계장 TUBING,20240304,2024-03-04,20240305,생산2,,,,,,,20240304,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1088
1088,SN2603,F210P,14.100,10.600,5.100,8.000,GA,05,GA-05,부수이동,P,도장(Paint),20240228,2024-03-08,20240308,생산1,H,선행도장부선행도장2과,F210P,TQ,도장 족장해체(PNT DESTAGING),20240311,2024-03-11,20240311,생산2,1G43200,3K,족장부족장2과,,,,20240310,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1089
1089,9999,강재류,15.000,15.000,12.000,,GA,01,GA-01,부수이동,,,,,,,,,,,,,,,,,,,,,,20230518,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,3,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1090
1090,SN2463,E210P,14.500,12.600,6.000,33.000,GA,08,GA-08,부수이동,P,도장(Paint),20240214,2024-02-27,20240223,생산1,H,선행도장부선행도장2과,E210P,TQ,도장 족장해체(PNT DESTAGING),20240228,2024-02-28,20240226,생산2,1G43200,3K,족장부족장2과,,,,20240304,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1091
1091,SN2591,E460C,10.700,9.000,5.400,18.000,GA,03,GA-03,부수이동,P,도장(Paint),20240306,2024-03-11,20240313,생산1,H,선행도장부선행도장2과,E460C,TQ,도장 족장해체(PNT DESTAGING),20240312,2024-03-12,20240314,생산2,1G43200,3K,족장부족장2과,,,,20240312,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,3,-36524,1,0,0,1,1092
1092,SN2591,E150C,10.800,4.000,7.300,0.000,GA,11,GA-11,부수이동,P,도장(Paint),20240221,2024-02-29,20240229,생산1,H,선행도장부선행도장2과,E150C,OT,계장 TUBING,20240304,2024-03-04,20240304,생산1,,,,,,,20240302,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1093
1093,SN2591,D35GS,13.200,21.100,11.000,0.000,FC,07,FC-07,PE착수,G,PE(PRE-ERECTION),20240205,2024-03-13,20240223,생산1,FA,전략생산팀(건조그룹)건조1과,D35GS,TP,도장 족장설치(PNT STAGING),20240313,2024-03-14,20240229,생산1,1J93100,FA,전략생산팀(건조그룹)건조1과,,,,20240205,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1094
1094,SN2590,T39GC,14.000,36.800,3.100,,FC,02,FC-02,사외IN,E,탑재(ERECTION),20240312,2024-03-12,20240307,생산1,2D,전략생산팀(건조그룹)건조1과,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1095
1095,SN2590,F32GC,23.100,21.400,20.200,0.000,FB,06,FB-06,PE착수,G,PE(PRE-ERECTION),20240220,2024-03-14,20240314,생산1,FA,전략생산팀(건조그룹)건조1과,F32GC,E,탑재(ERECTION),20240315,2024-03-15,20240315,생산1,1J93100,2D,전략생산팀(건조그룹)건조1과,,,,20240220,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1096
1096,SN2615,E61GS,27.800,14.000,6.900,0.000,FB,04,FB-04,PE착수,G,PE(PRE-ERECTION),20240311,2024-03-29,20240328,생산1,FA,전략생산팀(건조그룹)건조1과,E61GS,LD,적재(Load),20240401,2024-04-01,20240329,생산1,1J93100,FA,전략생산팀(건조그룹)건조1과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1097
1097,SN2616,E31PS,28.700,16.800,4.700,0.000,FB,03,FB-03,PE착수,G,PE(PRE-ERECTION),20240305,2024-03-18,20240313,생산1,FA,전략생산팀(건조그룹)건조1과,E31PS,LD,적재(Load),20240319,2024-03-19,20240314,생산1,1J93100,FA,전략생산팀(건조그룹)건조1과,,,,20240305,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1098
1098,SN2585,B11GP,,,,,FA,08,FA-08,부수이동,,,,,,,,,,,,,,,,,,,,,,20231211,,,TB_ZENI_NOW_P_STG_IS_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1099
1099,SN2616,E31PP,28.700,16.800,4.700,0.000,FA,03,FA-03,PE착수,G,PE(PRE-ERECTION),20240304,2024-03-15,20240314,생산1,FA,전략생산팀(건조그룹)건조1과,E31PP,OG,MAIN 의장,20240305,2024-03-18,20240304,생산1,1J95300,FA,전략생산팀(의장그룹)의장3과,,,,20240304,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,2,-36524,1,0,0,1,1100
1100,SN2615,C710P,1.700,9.900,0.700,5.000,FA,04,FA-04,블록이동,A,대조립(ASSEMBLY),20240103,2024-02-01,20240221,생산1,KK,금광중공업(주)-함안,C710P,TI,YARD IN,20240312,2024-03-12,20240308,생산1,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,1,0,-36524,1,0,0,1,1101
1101,SN2615,C730P,2.900,11.300,1.800,6.000,FA,04,FA-04,블록이동,A,대조립(ASSEMBLY),20240103,2024-02-06,20240221,생산1,KK,금광중공업(주)-함안,C730P,TI,YARD IN,20240312,2024-03-12,20240308,생산1,,,,,,,20240308,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,1,0,-36524,1,0,0,1,1102
1102,SN2615,E61GP,27.800,14.000,6.900,0.000,FA,04,FA-04,PE착수,G,PE(PRE-ERECTION),20240311,2024-03-29,20240328,생산1,FA,전략생산팀(건조그룹)건조1과,E61GP,TP,도장 족장설치(PNT STAGING),20240401,2024-04-01,20240401,생산1,1J93100,FA,전략생산팀(건조그룹)건조1과,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,3,-36524,1,0,0,1,1103
1103,9999,부재류,20.000,20.000,12.000,,FA,02,FA-02,부수이동,,,,,,,,,,,,,,,,,,,,,,20231211,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,3,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1104
1104,SN2590,F62GC,26.400,40.900,12.700,0.000,FA,08,FA-08,PE착수,G,PE(PRE-ERECTION),20240222,2024-03-21,20240321,생산1,FA,전략생산팀(건조그룹)건조1과,F62GC,E,탑재(ERECTION),20240325,2024-03-25,20240322,생산1,1J93100,2D,전략생산팀(건조그룹)건조1과,,,,20240222,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1105
1105,SN2590,T10GC,16.500,37.000,3.100,0.000,FA,07,FA-07,PE착수,G,PE(PRE-ERECTION),20240227,2024-03-13,20240305,생산1,FA,전략생산팀(건조그룹)건조1과,T10GC,T,TOUCH UP,20240314,2024-03-14,20240306,생산1,1J93100,FA,전략생산팀(건조그룹)건조1과,,,,20240227,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1106
1106,SN2607,F312S,16.200,8.200,4.000,,GA,04,GA-04,조립OUT,M,중조(MID ASSEMBLY),20240221,2024-03-08,20240312,생산1,M,[가상]전략생산팀(가공그룹)조립1과,,,,,,,,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1107
1107,SN2612,E310S,15.000,13.400,5.000,25.000,DB,02,DB-02,부수이동,O,선행의장(OUTFITTING),20240304,2024-03-15,20240306,생산1,S1,전략생산팀(의장그룹)의장3과,E310S,B,소지(BLASTING),20240318,2024-03-18,20240311,생산2,1G57100,3P1,선행도장부선행도장1과,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,2,0,-36524,1,0,0,1,1108
1108,SN2607,E410P,20.700,15.600,5.700,56.000,DB,02,DB-02,부수이동,P,도장(Paint),20240304,2024-03-11,20240318,생산1,H,선행도장부선행도장2과,E410P,OT,계장 TUBING,20240312,2024-03-12,20240319,생산2,,,,,,,20240311,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,3,0,-36524,1,0,0,1,1109
1109,SN2608,E250C,10.100,19.000,3.400,39.000,DB,03,DB-03,부수이동,O,선행의장(OUTFITTING),20240229,2024-03-18,20240314,생산1,S1,전략생산팀(의장그룹)의장3과,E24PC,TG,PE 족장설치(PE STAGING),20240322,2024-03-22,,,,,,,,,20240309,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,6,5,2024-03-12 08:00:17.310,WORK,2,0,-36524,1,0,0,1,1110
1110,9999,타워크레인,5.000,5.000,12.000,,DA,12,DA-12,부수이동,,,,,,,,,,,,,,,,,,,,,,20230607,,,TB_ZENI_NOW_P_STG_NOT_NULL,사내,작업장,4,5,2024-03-12 08:00:17.310,WORK,0,0,-36524,1,0,0,1,1111
